item_id,date,sales_units
ITEM-1706,2023-05-01,223
ITEM-1706,2023-06-01,363
ITEM-1706,2023-07-01,201
ITEM-1706,2023-08-01,301
ITEM-1706,2023-09-01,324
ITEM-1706,2023-10-01,264
ITEM-1706,2023-11-01,229
ITEM-1706,2023-12-01,151
ITEM-1706,2024-01-01,202
ITEM-1706,2024-02-01,151
ITEM-1706,2024-03-01,172
ITEM-1706,2024-04-01,156
ITEM-1706,2024-05-01,188
ITEM-1706,2024-06-01,244
ITEM-1706,2024-07-01,282
ITEM-1706,2024-08-01,300
ITEM-1706,2024-09-01,325
ITEM-1706,2024-10-01,343
ITEM-1706,2024-11-01,252
ITEM-1706,2024-12-01,243
ITEM-1706,2025-01-01,238
ITEM-1706,2025-02-01,227
ITEM-1706,2025-03-01,214
ITEM-1706,2025-04-01,214
ITEM-1706,2025-05-01,242
ITEM-1706,2025-06-01,259
ITEM-1706,2025-07-01,347
ITEM-1706,2025-08-01,340
ITEM-1706,2025-09-01,288
ITEM-1707,2023-01-01,547
ITEM-1707,2023-02-01,645
ITEM-1707,2023-03-01,474
ITEM-1707,2023-04-01,431
ITEM-1707,2023-05-01,351
ITEM-1707,2023-06-01,313
ITEM-1707,2023-07-01,267
ITEM-1707,2023-08-01,313
ITEM-1707,2023-09-01,354
ITEM-1707,2023-10-01,465
ITEM-1707,2023-11-01,566
ITEM-1707,2023-12-01,636
ITEM-1707,2024-01-01,682
ITEM-1707,2024-02-01,646
ITEM-1707,2024-03-01,566
ITEM-1707,2024-04-01,524
ITEM-1707,2024-05-01,349
ITEM-1707,2024-06-01,317
ITEM-1707,2024-07-01,256
ITEM-1707,2024-08-01,384
ITEM-1707,2024-09-01,400
ITEM-1707,2024-10-01,380
ITEM-1707,2024-11-01,495
ITEM-1707,2024-12-01,579
ITEM-1707,2025-01-01,598
ITEM-1707,2025-02-01,612
ITEM-1707,2025-03-01,591
ITEM-1707,2025-04-01,604
ITEM-1707,2025-05-01,477
ITEM-1707,2025-06-01,360
ITEM-1707,2025-07-01,342
ITEM-1707,2025-08-01,346
ITEM-1707,2025-09-01,366
ITEM-1708,2023-01-01,229
ITEM-1708,2023-02-01,293
ITEM-1708,2023-03-01,471
ITEM-1708,2023-04-01,457
ITEM-1708,2023-05-01,589
ITEM-1708,2023-06-01,741
ITEM-1708,2023-07-01,610
ITEM-1708,2023-08-01,654
ITEM-1708,2023-09-01,702
ITEM-1708,2023-10-01,502
ITEM-1708,2023-11-01,375
ITEM-1708,2023-12-01,290
ITEM-1708,2024-01-01,303
ITEM-1708,2024-02-01,365
ITEM-1708,2024-03-01,444
ITEM-1708,2024-04-01,533
ITEM-1708,2024-05-01,623
ITEM-1708,2024-06-01,611
ITEM-1708,2024-07-01,626
ITEM-1708,2024-08-01,544
ITEM-1708,2024-09-01,511
ITEM-1708,2024-10-01,336
ITEM-1708,2024-11-01,307
ITEM-1708,2024-12-01,187
ITEM-1708,2025-01-01,172
ITEM-1708,2025-02-01,229
ITEM-1708,2025-03-01,333
ITEM-1708,2025-04-01,595
ITEM-1708,2025-05-01,592
ITEM-1708,2025-06-01,767
ITEM-1708,2025-07-01,582
ITEM-1708,2025-08-01,564
ITEM-1708,2025-09-01,550
ITEM-1709,2023-01-01,44
ITEM-1709,2023-02-01,73
ITEM-1709,2023-03-01,82
ITEM-1709,2023-04-01,169
ITEM-1709,2023-05-01,238
ITEM-1709,2023-06-01,155
ITEM-1709,2023-07-01,168
ITEM-1709,2023-08-01,175
ITEM-1709,2023-09-01,135
ITEM-1709,2023-10-01,187
ITEM-1709,2023-11-01,162
ITEM-1709,2023-12-01,127
ITEM-1709,2024-01-01,152
ITEM-1709,2024-02-01,145
ITEM-1709,2024-03-01,151
ITEM-1709,2024-04-01,106
ITEM-1709,2024-05-01,167
ITEM-1709,2024-06-01,187
ITEM-1709,2024-07-01,217
ITEM-1709,2024-08-01,154
ITEM-1709,2024-09-01,104
ITEM-1709,2024-10-01,168
ITEM-1709,2024-11-01,62
ITEM-1709,2024-12-01,4
ITEM-1709,2025-01-01,35
ITEM-1709,2025-02-01,63
ITEM-1709,2025-03-01,83
ITEM-1709,2025-04-01,145
ITEM-1709,2025-05-01,146
ITEM-1709,2025-06-01,169
ITEM-1709,2025-07-01,163
ITEM-1709,2025-08-01,143
ITEM-1709,2025-09-01,149
ITEM-1710,2023-01-01,161
ITEM-1710,2023-02-01,142
ITEM-1710,2023-03-01,128
ITEM-1710,2023-04-01,129
ITEM-1710,2023-05-01,188
ITEM-1710,2023-06-01,149
ITEM-1710,2023-07-01,188
ITEM-1710,2023-08-01,199
ITEM-1710,2023-09-01,266
ITEM-1710,2023-10-01,242
ITEM-1710,2023-11-01,247
ITEM-1710,2023-12-01,241
ITEM-1710,2024-01-01,253
ITEM-1710,2024-02-01,207
ITEM-1710,2024-03-01,187
ITEM-1710,2024-04-01,185
ITEM-1710,2024-05-01,178
ITEM-1710,2024-06-01,186
ITEM-1710,2024-07-01,202
ITEM-1710,2024-08-01,174
ITEM-1710,2024-09-01,196
ITEM-1710,2024-10-01,256
ITEM-1710,2024-11-01,187
ITEM-1710,2024-12-01,186
ITEM-1710,2025-01-01,151
ITEM-1710,2025-02-01,147
ITEM-1710,2025-03-01,142
ITEM-1710,2025-04-01,154
ITEM-1710,2025-05-01,158
ITEM-1710,2025-06-01,156
ITEM-1710,2025-07-01,193
ITEM-1710,2025-08-01,214
ITEM-1710,2025-09-01,242
ITEM-1711,2023-01-01,711
ITEM-1711,2023-02-01,715
ITEM-1711,2023-03-01,725
ITEM-1711,2023-04-01,586
ITEM-1711,2023-05-01,418
ITEM-1711,2023-06-01,381
ITEM-1711,2023-07-01,313
ITEM-1711,2023-08-01,413
ITEM-1711,2023-09-01,402
ITEM-1711,2023-10-01,445
ITEM-1711,2023-11-01,595
ITEM-1711,2023-12-01,884
ITEM-1711,2024-01-01,969
ITEM-1711,2024-02-01,906
ITEM-1711,2024-03-01,903
ITEM-1711,2024-04-01,743
ITEM-1711,2024-05-01,566
ITEM-1711,2024-06-01,379
ITEM-1711,2024-07-01,424
ITEM-1711,2024-08-01,309
ITEM-1711,2024-09-01,385
ITEM-1711,2024-10-01,320
ITEM-1711,2024-11-01,714
ITEM-1711,2024-12-01,628
ITEM-1711,2025-01-01,745
ITEM-1711,2025-02-01,1014
ITEM-1711,2025-03-01,824
ITEM-1711,2025-04-01,803
ITEM-1711,2025-05-01,744
ITEM-1711,2025-06-01,594
ITEM-1711,2025-07-01,505
ITEM-1711,2025-08-01,502
ITEM-1711,2025-09-01,452
ITEM-1712,2023-01-01,300
ITEM-1712,2023-02-01,220
ITEM-1712,2023-03-01,312
ITEM-1712,2023-04-01,408
ITEM-1712,2023-05-01,380
ITEM-1712,2023-06-01,616
ITEM-1712,2023-07-01,609
ITEM-1712,2023-08-01,695
ITEM-1712,2023-09-01,664
ITEM-1712,2023-10-01,559
ITEM-1712,2023-11-01,465
ITEM-1712,2023-12-01,369
ITEM-1712,2024-01-01,351
ITEM-1712,2024-02-01,183
ITEM-1712,2024-03-01,226
ITEM-1712,2024-04-01,255
ITEM-1712,2024-05-01,337
ITEM-1712,2024-06-01,373
ITEM-1712,2024-07-01,439
ITEM-1712,2024-08-01,485
ITEM-1712,2024-09-01,562
ITEM-1712,2024-10-01,399
ITEM-1712,2024-11-01,406
ITEM-1712,2024-12-01,325
ITEM-1712,2025-01-01,309
ITEM-1712,2025-02-01,281
ITEM-1712,2025-03-01,280
ITEM-1712,2025-04-01,467
ITEM-1712,2025-05-01,476
ITEM-1712,2025-06-01,557
ITEM-1712,2025-07-01,689
ITEM-1712,2025-08-01,681
ITEM-1712,2025-09-01,616
ITEM-1713,2023-01-01,348
ITEM-1713,2023-02-01,295
ITEM-1713,2023-03-01,300
ITEM-1713,2023-04-01,248
ITEM-1713,2023-05-01,205
ITEM-1713,2023-06-01,286
ITEM-1713,2023-07-01,240
ITEM-1713,2023-08-01,252
ITEM-1713,2023-09-01,362
ITEM-1713,2023-10-01,333
ITEM-1713,2023-11-01,289
ITEM-1713,2023-12-01,368
ITEM-1713,2024-01-01,266
ITEM-1713,2024-02-01,241
ITEM-1713,2024-03-01,212
ITEM-1713,2024-04-01,223
ITEM-1713,2024-05-01,298
ITEM-1713,2024-06-01,242
ITEM-1713,2024-07-01,352
ITEM-1713,2024-08-01,361
ITEM-1713,2024-09-01,336
ITEM-1713,2024-10-01,373
ITEM-1713,2024-11-01,400
ITEM-1713,2024-12-01,494
ITEM-1713,2025-01-01,442
ITEM-1713,2025-02-01,326
ITEM-1713,2025-03-01,330
ITEM-1713,2025-04-01,327
ITEM-1713,2025-05-01,259
ITEM-1713,2025-06-01,341
ITEM-1713,2025-07-01,298
ITEM-1713,2025-08-01,349
ITEM-1713,2025-09-01,388
ITEM-1714,2023-01-01,363
ITEM-1714,2023-02-01,342
ITEM-1714,2023-03-01,414
ITEM-1714,2023-04-01,463
ITEM-1714,2023-05-01,450
ITEM-1714,2023-06-01,414
ITEM-1714,2023-07-01,398
ITEM-1714,2023-08-01,314
ITEM-1714,2023-09-01,210
ITEM-1714,2023-10-01,274
ITEM-1714,2023-11-01,251
ITEM-1714,2023-12-01,261
ITEM-1714,2024-01-01,362
ITEM-1714,2024-02-01,368
ITEM-1714,2024-03-01,439
ITEM-1714,2024-04-01,494
ITEM-1714,2024-05-01,458
ITEM-1714,2024-06-01,467
ITEM-1714,2024-07-01,452
ITEM-1714,2024-08-01,380
ITEM-1714,2024-09-01,390
ITEM-1714,2024-10-01,280
ITEM-1714,2024-11-01,248
ITEM-1714,2024-12-01,289
ITEM-1714,2025-01-01,310
ITEM-1714,2025-02-01,400
ITEM-1714,2025-03-01,447
ITEM-1714,2025-04-01,480
ITEM-1714,2025-05-01,451
ITEM-1714,2025-06-01,524
ITEM-1714,2025-07-01,481
ITEM-1714,2025-08-01,352
ITEM-1714,2025-09-01,301
ITEM-1715,2023-01-01,75
ITEM-1715,2023-02-01,48
ITEM-1715,2023-03-01,50
ITEM-1715,2023-04-01,50
ITEM-1715,2023-05-01,66
ITEM-1715,2023-06-01,87
ITEM-1715,2023-07-01,83
ITEM-1715,2023-08-01,118
ITEM-1715,2023-09-01,101
ITEM-1715,2023-10-01,124
ITEM-1715,2023-11-01,105
ITEM-1715,2023-12-01,99
ITEM-1715,2024-01-01,72
ITEM-1715,2024-02-01,72
ITEM-1715,2024-03-01,65
ITEM-1715,2024-04-01,48
ITEM-1715,2024-05-01,68
ITEM-1715,2024-06-01,62
ITEM-1715,2024-07-01,81
ITEM-1715,2024-08-01,123
ITEM-1715,2024-09-01,113
ITEM-1715,2024-10-01,120
ITEM-1715,2024-11-01,111
ITEM-1715,2024-12-01,99
ITEM-1715,2025-01-01,98
ITEM-1715,2025-02-01,87
ITEM-1715,2025-03-01,83
ITEM-1715,2025-04-01,85
ITEM-1715,2025-05-01,94
ITEM-1715,2025-06-01,97
ITEM-1715,2025-07-01,115
ITEM-1715,2025-08-01,129
ITEM-1715,2025-09-01,128
ITEM-1716,2023-01-01,693
ITEM-1716,2023-02-01,489
ITEM-1716,2023-03-01,458
ITEM-1716,2023-04-01,412
ITEM-1716,2023-05-01,254
ITEM-1716,2023-06-01,96
ITEM-1716,2023-07-01,194
ITEM-1716,2023-08-01,211
ITEM-1716,2023-09-01,396
ITEM-1716,2023-10-01,423
ITEM-1716,2023-11-01,507
ITEM-1716,2023-12-01,548
ITEM-1716,2024-01-01,579
ITEM-1716,2024-02-01,556
ITEM-1716,2024-03-01,586
ITEM-1716,2024-04-01,353
ITEM-1716,2024-05-01,427
ITEM-1716,2024-06-01,336
ITEM-1716,2024-07-01,304
ITEM-1716,2024-08-01,474
ITEM-1716,2024-09-01,541
ITEM-1716,2024-10-01,641
ITEM-1716,2024-11-01,750
ITEM-1716,2024-12-01,621
ITEM-1716,2025-01-01,700
ITEM-1716,2025-02-01,618
ITEM-1716,2025-03-01,576
ITEM-1716,2025-04-01,344
ITEM-1716,2025-05-01,298
ITEM-1716,2025-06-01,203
ITEM-1716,2025-07-01,329
ITEM-1716,2025-08-01,346
ITEM-1716,2025-09-01,414
ITEM-1717,2023-01-01,422
ITEM-1717,2023-02-01,374
ITEM-1717,2023-03-01,283
ITEM-1717,2023-04-01,336
ITEM-1717,2023-05-01,413
ITEM-1717,2023-06-01,394
ITEM-1717,2023-07-01,578
ITEM-1717,2023-08-01,552
ITEM-1717,2023-09-01,693
ITEM-1717,2023-10-01,614
ITEM-1717,2023-11-01,619
ITEM-1717,2023-12-01,547
ITEM-1717,2024-01-01,442
ITEM-1717,2024-02-01,428
ITEM-1717,2024-03-01,167
ITEM-1717,2024-04-01,208
ITEM-1717,2024-05-01,227
ITEM-1717,2024-06-01,181
ITEM-1717,2024-07-01,296
ITEM-1717,2024-08-01,380
ITEM-1717,2024-09-01,540
ITEM-1717,2024-10-01,632
ITEM-1717,2024-11-01,661
ITEM-1717,2024-12-01,738
ITEM-1717,2025-01-01,673
ITEM-1717,2025-02-01,355
ITEM-1717,2025-03-01,286
ITEM-1717,2025-04-01,283
ITEM-1717,2025-05-01,422
ITEM-1717,2025-06-01,374
ITEM-1717,2025-07-01,582
ITEM-1717,2025-08-01,609
ITEM-1717,2025-09-01,845
ITEM-1718,2023-01-01,153
ITEM-1718,2023-02-01,142
ITEM-1718,2023-03-01,98
ITEM-1718,2023-04-01,162
ITEM-1718,2023-05-01,158
ITEM-1718,2023-06-01,139
ITEM-1718,2023-07-01,248
ITEM-1718,2023-08-01,214
ITEM-1718,2023-09-01,251
ITEM-1718,2023-10-01,238
ITEM-1718,2023-11-01,323
ITEM-1718,2023-12-01,192
ITEM-1718,2024-01-01,209
ITEM-1718,2024-02-01,192
ITEM-1718,2024-03-01,147
ITEM-1718,2024-04-01,121
ITEM-1718,2024-05-01,95
ITEM-1718,2024-06-01,118
ITEM-1718,2024-07-01,108
ITEM-1718,2024-08-01,135
ITEM-1718,2024-09-01,198
ITEM-1718,2024-10-01,230
ITEM-1718,2024-11-01,256
ITEM-1718,2024-12-01,307
ITEM-1718,2025-01-01,242
ITEM-1718,2025-02-01,247
ITEM-1718,2025-03-01,199
ITEM-1718,2025-04-01,177
ITEM-1718,2025-05-01,102
ITEM-1718,2025-06-01,144
ITEM-1718,2025-07-01,197
ITEM-1718,2025-08-01,160
ITEM-1718,2025-09-01,146
ITEM-1719,2023-01-01,377
ITEM-1719,2023-02-01,381
ITEM-1719,2023-03-01,386
ITEM-1719,2023-04-01,351
ITEM-1719,2023-05-01,332
ITEM-1719,2023-06-01,327
ITEM-1719,2023-07-01,280
ITEM-1719,2023-08-01,253
ITEM-1719,2023-09-01,239
ITEM-1719,2023-10-01,225
ITEM-1719,2023-11-01,290
ITEM-1719,2023-12-01,282
ITEM-1719,2024-01-01,288
ITEM-1719,2024-02-01,289
ITEM-1719,2024-03-01,318
ITEM-1719,2024-04-01,311
ITEM-1719,2024-05-01,286
ITEM-1719,2024-06-01,302
ITEM-1719,2024-07-01,289
ITEM-1719,2024-08-01,273
ITEM-1719,2024-09-01,280
ITEM-1719,2024-10-01,331
ITEM-1719,2024-11-01,355
ITEM-1719,2024-12-01,398
ITEM-1719,2025-01-01,424
ITEM-1719,2025-02-01,434
ITEM-1719,2025-03-01,386
ITEM-1719,2025-04-01,372
ITEM-1719,2025-05-01,337
ITEM-1719,2025-06-01,295
ITEM-1719,2025-07-01,302
ITEM-1719,2025-08-01,268
ITEM-1719,2025-09-01,280
ITEM-1720,2023-01-01,246
ITEM-1720,2023-02-01,230
ITEM-1720,2023-03-01,260
ITEM-1720,2023-04-01,190
ITEM-1720,2023-05-01,179
ITEM-1720,2023-06-01,229
ITEM-1720,2023-07-01,188
ITEM-1720,2023-08-01,161
ITEM-1720,2023-09-01,156
ITEM-1720,2023-10-01,173
ITEM-1720,2023-11-01,218
ITEM-1720,2023-12-01,234
ITEM-1720,2024-01-01,294
ITEM-1720,2024-02-01,267
ITEM-1720,2024-03-01,296
ITEM-1720,2024-04-01,247
ITEM-1720,2024-05-01,190
ITEM-1720,2024-06-01,151
ITEM-1720,2024-07-01,206
ITEM-1720,2024-08-01,138
ITEM-1720,2024-09-01,171
ITEM-1720,2024-10-01,206
ITEM-1720,2024-11-01,200
ITEM-1720,2024-12-01,250
ITEM-1720,2025-01-01,309
ITEM-1720,2025-02-01,309
ITEM-1720,2025-03-01,262
ITEM-1720,2025-04-01,294
ITEM-1720,2025-05-01,240
ITEM-1720,2025-06-01,184
ITEM-1720,2025-07-01,226
ITEM-1720,2025-08-01,219
ITEM-1720,2025-09-01,180
ITEM-1721,2023-01-01,411
ITEM-1721,2023-02-01,420
ITEM-1721,2023-03-01,332
ITEM-1721,2023-04-01,269
ITEM-1721,2023-05-01,166
ITEM-1721,2023-06-01,192
ITEM-1721,2023-07-01,163
ITEM-1721,2023-08-01,246
ITEM-1721,2023-09-01,285
ITEM-1721,2023-10-01,357
ITEM-1721,2023-11-01,388
ITEM-1721,2023-12-01,407
ITEM-1721,2024-01-01,412
ITEM-1721,2024-02-01,435
ITEM-1721,2024-03-01,465
ITEM-1721,2024-04-01,348
ITEM-1721,2024-05-01,346
ITEM-1721,2024-06-01,294
ITEM-1721,2024-07-01,291
ITEM-1721,2024-08-01,311
ITEM-1721,2024-09-01,346
ITEM-1721,2024-10-01,357
ITEM-1721,2024-11-01,401
ITEM-1721,2024-12-01,381
ITEM-1721,2025-01-01,375
ITEM-1721,2025-02-01,278
ITEM-1721,2025-03-01,268
ITEM-1721,2025-04-01,283
ITEM-1721,2025-05-01,204
ITEM-1721,2025-06-01,206
ITEM-1721,2025-07-01,314
ITEM-1721,2025-08-01,402
ITEM-1721,2025-09-01,359
ITEM-1722,2023-01-01,71
ITEM-1722,2023-02-01,89
ITEM-1722,2023-03-01,97
ITEM-1722,2023-04-01,100
ITEM-1722,2023-05-01,101
ITEM-1722,2023-06-01,95
ITEM-1722,2023-07-01,106
ITEM-1722,2023-08-01,92
ITEM-1722,2023-09-01,85
ITEM-1722,2023-10-01,77
ITEM-1722,2023-11-01,80
ITEM-1722,2023-12-01,89
ITEM-1722,2024-01-01,81
ITEM-1722,2024-02-01,83
ITEM-1722,2024-03-01,81
ITEM-1722,2024-04-01,87
ITEM-1722,2024-05-01,92
ITEM-1722,2024-06-01,80
ITEM-1722,2024-07-01,75
ITEM-1722,2024-08-01,69
ITEM-1722,2024-09-01,61
ITEM-1722,2024-10-01,62
ITEM-1722,2024-11-01,66
ITEM-1722,2024-12-01,83
ITEM-1722,2025-01-01,81
ITEM-1722,2025-02-01,85
ITEM-1722,2025-03-01,95
ITEM-1722,2025-04-01,113
ITEM-1722,2025-05-01,98
ITEM-1722,2025-06-01,94
ITEM-1722,2025-07-01,104
ITEM-1722,2025-08-01,102
ITEM-1722,2025-09-01,92
ITEM-1723,2023-01-01,201
ITEM-1723,2023-02-01,135
ITEM-1723,2023-03-01,173
ITEM-1723,2023-04-01,237
ITEM-1723,2023-05-01,269
ITEM-1723,2023-06-01,391
ITEM-1723,2023-07-01,446
ITEM-1723,2023-08-01,495
ITEM-1723,2023-09-01,521
ITEM-1723,2023-10-01,401
ITEM-1723,2023-11-01,416
ITEM-1723,2023-12-01,244
ITEM-1723,2024-01-01,146
ITEM-1723,2024-02-01,223
ITEM-1723,2024-03-01,181
ITEM-1723,2024-04-01,198
ITEM-1723,2024-05-01,342
ITEM-1723,2024-06-01,359
ITEM-1723,2024-07-01,431
ITEM-1723,2024-08-01,389
ITEM-1723,2024-09-01,459
ITEM-1723,2024-10-01,445
ITEM-1723,2024-11-01,385
ITEM-1723,2024-12-01,246
ITEM-1723,2025-01-01,207
ITEM-1723,2025-02-01,187
ITEM-1723,2025-03-01,190
ITEM-1723,2025-04-01,365
ITEM-1723,2025-05-01,424
ITEM-1723,2025-06-01,454
ITEM-1723,2025-07-01,523
ITEM-1723,2025-08-01,375
ITEM-1723,2025-09-01,464
ITEM-1724,2023-01-01,143
ITEM-1724,2023-02-01,160
ITEM-1724,2023-03-01,269
ITEM-1724,2023-04-01,366
ITEM-1724,2023-05-01,367
ITEM-1724,2023-06-01,478
ITEM-1724,2023-07-01,442
ITEM-1724,2023-08-01,490
ITEM-1724,2023-09-01,265
ITEM-1724,2023-10-01,294
ITEM-1724,2023-11-01,218
ITEM-1724,2023-12-01,214
ITEM-1724,2024-01-01,242
ITEM-1724,2024-02-01,289
ITEM-1724,2024-03-01,296
ITEM-1724,2024-04-01,333
ITEM-1724,2024-05-01,433
ITEM-1724,2024-06-01,452
ITEM-1724,2024-07-01,546
ITEM-1724,2024-08-01,386
ITEM-1724,2024-09-01,422
ITEM-1724,2024-10-01,295
ITEM-1724,2024-11-01,237
ITEM-1724,2024-12-01,208
ITEM-1724,2025-01-01,172
ITEM-1724,2025-02-01,262
ITEM-1724,2025-03-01,242
ITEM-1724,2025-04-01,356
ITEM-1724,2025-05-01,335
ITEM-1724,2025-06-01,487
ITEM-1724,2025-07-01,567
ITEM-1724,2025-08-01,378
ITEM-1724,2025-09-01,214
ITEM-1725,2023-01-01,208
ITEM-1725,2023-02-01,265
ITEM-1725,2023-03-01,278
ITEM-1725,2023-04-01,319
ITEM-1725,2023-05-01,306
ITEM-1725,2023-06-01,316
ITEM-1725,2023-07-01,274
ITEM-1725,2023-08-01,217
ITEM-1725,2023-09-01,215
ITEM-1725,2023-10-01,236
ITEM-1725,2023-11-01,213
ITEM-1725,2023-12-01,219
ITEM-1725,2024-01-01,233
ITEM-1725,2024-02-01,237
ITEM-1725,2024-03-01,273
ITEM-1725,2024-04-01,320
ITEM-1725,2024-05-01,254
ITEM-1725,2024-06-01,258
ITEM-1725,2024-07-01,217
ITEM-1725,2024-08-01,196
ITEM-1725,2024-09-01,189
ITEM-1725,2024-10-01,192
ITEM-1725,2024-11-01,214
ITEM-1725,2024-12-01,222
ITEM-1725,2025-01-01,272
ITEM-1725,2025-02-01,286
ITEM-1725,2025-03-01,343
ITEM-1725,2025-04-01,344
ITEM-1725,2025-05-01,284
ITEM-1725,2025-06-01,299
ITEM-1725,2025-07-01,247
ITEM-1725,2025-08-01,239
ITEM-1725,2025-09-01,224
ITEM-1726,2023-01-01,97
ITEM-1726,2023-02-01,90
ITEM-1726,2023-03-01,97
ITEM-1726,2023-04-01,117
ITEM-1726,2023-05-01,111
ITEM-1726,2023-06-01,88
ITEM-1726,2023-07-01,100
ITEM-1726,2023-08-01,68
ITEM-1726,2023-09-01,56
ITEM-1726,2023-10-01,55
ITEM-1726,2023-11-01,47
ITEM-1726,2023-12-01,49
ITEM-1726,2024-01-01,72
ITEM-1726,2024-02-01,65
ITEM-1726,2024-03-01,77
ITEM-1726,2024-04-01,97
ITEM-1726,2024-05-01,93
ITEM-1726,2024-06-01,128
ITEM-1726,2024-07-01,69
ITEM-1726,2024-08-01,66
ITEM-1726,2024-09-01,86
ITEM-1726,2024-10-01,96
ITEM-1726,2024-11-01,67
ITEM-1726,2024-12-01,42
ITEM-1726,2025-01-01,48
ITEM-1726,2025-02-01,37
ITEM-1726,2025-03-01,71
ITEM-1726,2025-04-01,63
ITEM-1726,2025-05-01,21
ITEM-1726,2025-06-01,66
ITEM-1726,2025-07-01,63
ITEM-1726,2025-08-01,43
ITEM-1726,2025-09-01,54
ITEM-1727,2023-01-01,120
ITEM-1727,2023-02-01,112
ITEM-1727,2023-03-01,135
ITEM-1727,2023-04-01,111
ITEM-1727,2023-05-01,91
ITEM-1727,2023-06-01,96
ITEM-1727,2023-07-01,30
ITEM-1727,2023-08-01,47
ITEM-1727,2023-09-01,39
ITEM-1727,2023-10-01,52
ITEM-1727,2023-11-01,51
ITEM-1727,2023-12-01,81
ITEM-1727,2024-01-01,85
ITEM-1727,2024-02-01,109
ITEM-1727,2024-03-01,98
ITEM-1727,2024-04-01,102
ITEM-1727,2024-05-01,65
ITEM-1727,2024-06-01,56
ITEM-1727,2024-07-01,56
ITEM-1727,2024-08-01,88
ITEM-1727,2024-09-01,78
ITEM-1727,2024-10-01,47
ITEM-1727,2024-11-01,74
ITEM-1727,2024-12-01,101
ITEM-1727,2025-01-01,89
ITEM-1727,2025-02-01,90
ITEM-1727,2025-03-01,67
ITEM-1727,2025-04-01,68
ITEM-1727,2025-05-01,35
ITEM-1727,2025-06-01,57
ITEM-1727,2025-07-01,0
ITEM-1727,2025-08-01,3
ITEM-1727,2025-09-01,32
ITEM-1728,2023-01-01,229
ITEM-1728,2023-02-01,296
ITEM-1728,2023-03-01,382
ITEM-1728,2023-04-01,444
ITEM-1728,2023-05-01,415
ITEM-1728,2023-06-01,448
ITEM-1728,2023-07-01,373
ITEM-1728,2023-08-01,405
ITEM-1728,2023-09-01,330
ITEM-1728,2023-10-01,359
ITEM-1728,2023-11-01,371
ITEM-1728,2023-12-01,362
ITEM-1728,2024-01-01,384
ITEM-1728,2024-02-01,389
ITEM-1728,2024-03-01,417
ITEM-1728,2024-04-01,453
ITEM-1728,2024-05-01,414
ITEM-1728,2024-06-01,416
ITEM-1728,2024-07-01,366
ITEM-1728,2024-08-01,333
ITEM-1728,2024-09-01,267
ITEM-1728,2024-10-01,266
ITEM-1728,2024-11-01,227
ITEM-1728,2024-12-01,261
ITEM-1728,2025-01-01,264
ITEM-1728,2025-02-01,313
ITEM-1728,2025-03-01,363
ITEM-1728,2025-04-01,427
ITEM-1728,2025-05-01,463
ITEM-1728,2025-06-01,499
ITEM-1728,2025-07-01,459
ITEM-1728,2025-08-01,375
ITEM-1728,2025-09-01,393
ITEM-1729,2023-01-01,187
ITEM-1729,2023-02-01,102
ITEM-1729,2023-03-01,130
ITEM-1729,2023-04-01,158
ITEM-1729,2023-05-01,234
ITEM-1729,2023-06-01,313
ITEM-1729,2023-07-01,316
ITEM-1729,2023-08-01,374
ITEM-1729,2023-09-01,366
ITEM-1729,2023-10-01,386
ITEM-1729,2023-11-01,322
ITEM-1729,2023-12-01,278
ITEM-1729,2024-01-01,242
ITEM-1729,2024-02-01,241
ITEM-1729,2024-03-01,168
ITEM-1729,2024-04-01,318
ITEM-1729,2024-05-01,319
ITEM-1729,2024-06-01,355
ITEM-1729,2024-07-01,450
ITEM-1729,2024-08-01,450
ITEM-1729,2024-09-01,458
ITEM-1729,2024-10-01,441
ITEM-1729,2024-11-01,313
ITEM-1729,2024-12-01,292
ITEM-1729,2025-01-01,158
ITEM-1729,2025-02-01,161
ITEM-1729,2025-03-01,221
ITEM-1729,2025-04-01,135
ITEM-1729,2025-05-01,225
ITEM-1729,2025-06-01,235
ITEM-1729,2025-07-01,347
ITEM-1729,2025-08-01,360
ITEM-1729,2025-09-01,435
ITEM-1730,2023-01-01,861
ITEM-1730,2023-02-01,755
ITEM-1730,2023-03-01,614
ITEM-1730,2023-04-01,805
ITEM-1730,2023-05-01,660
ITEM-1730,2023-06-01,609
ITEM-1730,2023-07-01,721
ITEM-1730,2023-08-01,519
ITEM-1730,2023-09-01,413
ITEM-1730,2023-10-01,420
ITEM-1730,2023-11-01,424
ITEM-1730,2023-12-01,530
ITEM-1730,2024-01-01,551
ITEM-1730,2024-02-01,509
ITEM-1730,2024-03-01,949
ITEM-1730,2024-04-01,566
ITEM-1730,2024-05-01,641
ITEM-1730,2024-06-01,559
ITEM-1730,2024-07-01,748
ITEM-1730,2024-08-01,633
ITEM-1730,2024-09-01,493
ITEM-1730,2024-10-01,484
ITEM-1730,2024-11-01,600
ITEM-1730,2024-12-01,488
ITEM-1730,2025-01-01,404
ITEM-1730,2025-02-01,663
ITEM-1730,2025-03-01,653
ITEM-1730,2025-04-01,677
ITEM-1730,2025-05-01,713
ITEM-1730,2025-06-01,364
ITEM-1730,2025-07-01,602
ITEM-1730,2025-08-01,544
ITEM-1730,2025-09-01,434
ITEM-1731,2023-01-01,440
